State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
MD,106,776,570-6131,no,yes,100,11.510075659947235,2,8.90135456550888,8.33459707945514,5,6.725115526997678,4.049646804333318,250,6.728251213009571,4.580617023575948,7,5.0266999133279,3,True.
NE,45,786,255-7767,no,no,0,5.275867876872975,2,5.65548042562148,4.457907786800894,3,4.523872453469265,4.612362246734812,150,6.261464164080623,5.649242989920527,3,3.0100468067262534,7,True.
TN,146,847,491-4048,no,yes,400,9.199506645307949,4,8.357732573044649,6.43408233408802,4,7.6675738776468,4.269726606055725,150,4.318362107476496,5.929763083245461,5,8.619849316337087,4,True.
NJ,131,787,564-5090,yes,no,0,5.910436853619441,7,3.613539473129565,7.39790682023806,0,6.979769202388876,3.716214801959797,250,4.749491319039417,3.919812840208591,6,6.698437718728392,6,False.
MS,161,778,974-8255,no,no,0,10.979448480029212,0,7.971990011564142,7.160548031523555,1,7.463517773316365,3.2642159591121325,200,6.947849449666951,5.540715456026621,6,4.238154136351397,5,True.
AK,51,657,606-3583,yes,yes,400,7.405749770935293,5,4.958101176139998,7.210920160606555,1,5.827230590256531,5.428745359251568,150,5.4544135317022,5.943699084554928,5,5.89835323114741,6,True.
WI,124,877,279-5578,yes,yes,400,2.613594262197235,4,2.926669358458416,3.902332922046439,1,4.498004256867571,4.280195287749242,150,4.913699637631399,7.341147877464995,4,4.188061576687803,6,False.
SC,16,836,459-3102,no,no,0,4.466454847659088,4,3.934799494208481,5.135492455541847,0,5.538295935963953,3.0420972368079733,200,6.70495884323204,6.154296146562404,3,3.605169906064108,8,True.
ID,129,736,789-3168,no,yes,0,11.96133080652058,2,7.364566465903577,10.048027895678237,1,6.981823640976719,3.771809080310163,250,6.848270277249012,5.147972410623096,9,4.663046754665057,4,True.
DC,56,686,508-8280,yes,yes,400,8.047726826778485,0,10.388882742628446,7.2995141897558256,10,2.191391452464869,5.413280439037843,300,6.235507022067464,4.991020141733299,6,3.4059734249885043,4,False.
PA,163,806,403-2562,no,yes,300,8.1622040217391,3,7.579173703343681,3.9330349941938634,4,6.508638877091394,4.065759457683862,100,5.1116239145545554,4.9281602056057885,6,5.673203040696216,3,True.
MI,76,777,551-8132,no,yes,200,0.580285021603923,2,4.898026089134089,2.762612844794008,8,0.7329199935648534,4.749267143758916,200,2.602441383677048,4.725549124657936,5,3.756118311100253,4,False.
MD,92,776,616-7900,yes,no,0,3.960744413896625,3,3.349342956100205,3.307694016144324,1,3.989710112780487,5.083938723685581,100,6.462532220966359,6.362677415792173,4,0.7637664010602938,8,True.
AR,158,658,803-3998,yes,yes,800,3.3993948364128936,4,1.856161833956328,1.1395462453171938,4,2.6705927571553563,3.446837778184125,350,0.557210053742418,3.756090358322112,7,3.4602642610200585,5,False.
NV,157,788,550-5036,yes,no,0,1.049781572426773,6,3.87401884373188,6.339280516097174,4,3.406689398881777,1.107150376319682,300,4.561008499928629,5.036202973499144,5,3.3130540593746067,6,False.
IL,51,737,216-4959,no,yes,400,0.6677342802407793,5,5.597943702672714,5.378923249400172,9,1.0458963520919236,2.1815098869753387,350,3.177236864313172,4.146476359468656,5,4.201615638425497,3,False.
TN,187,847,973-2118,no,yes,400,4.442631877024946,4,7.217350648332637,5.925026612794018,8,2.5837141578726874,4.705592514356771,300,4.834636793994326,4.5373635701784485,6,3.110322602664974,5,True.
IA,145,736,340-3124,no,no,0,2.6460456169556856,3,2.540629918789949,4.545952568681623,0,4.64344946698136,3.744657152059504,350,4.520716845336104,4.221635363208079,8,1.651138076306268,8,False.
CA,131,676,888-7125,yes,yes,100,9.483385582432888,3,8.704889685315164,5.632665861693599,4,6.866902626537238,3.97349845183944,150,7.784362314305356,5.377902501370317,1,3.14014719911939,8,True.
IA,14,736,299-2224,yes,no,0,0.5796338359163942,4,1.0948352740875076,1.0544543865476976,1,5.393763122346016,3.944794577792347,300,3.8247284213850983,5.614454000458403,5,3.031124352195828,6,False.
ME,111,776,192-1356,no,yes,600,6.9048805971353024,4,6.580769286934407,7.9686048874259345,4,4.973147351727925,5.010946738876344,250,5.45623956246462,4.314299662534905,4,7.927977046806715,4,False.
VA,84,866,239-7676,no,no,0,8.0580383117721,2,7.167344529162889,7.619148425037613,1,5.335667004795557,4.170038382480554,350,6.323824367652734,4.212030436870768,6,4.093335098374686,8,False.
TN,6,847,763-6046,yes,no,0,3.1059394039410293,0,3.6558776896010174,1.5775006291294351,2,4.801381227420952,6.3889966299239145,350,3.399870809038404,4.519839561713903,7,4.104740416624061,5,False.
MD,88,776,813-6646,no,no,0,5.750111730098721,0,7.850677615338466,6.232774773566366,4,3.0271519865662526,4.795221920336285,350,4.665590528897603,5.572824406489756,7,4.314223796797413,6,False.
AZ,169,659,287-1007,no,yes,500,7.621076019184176,3,5.977106634264534,7.1190519261581295,0,6.781014882027689,3.683622129372828,200,4.752474670047383,3.8626209263334896,5,7.789095995302812,4,True.
CT,56,678,648-6837,yes,yes,600,2.8992750595244585,9,3.262831730154592,4.481250767295213,7,1.983335260926263,1.7942713407001492,450,4.8539255557403465,4.632303544946796,6,0.4845277423774599,5,False.
KY,28,758,875-1543,yes,yes,300,2.867583428399109,4,6.309803670103641,4.714814178653956,4,4.007826637077911,2.9608790753136134,200,5.141484782888216,6.157526681568763,1,4.148929123881741,8,True.
DE,133,686,416-4372,yes,no,0,4.878291341562773,4,5.340474918482841,5.872923221121887,4,4.45635074731825,3.792107470579296,300,6.159657030117101,6.692866764916802,5,3.1183300604851683,6,False.
UT,164,858,189-8616,no,no,0,3.2702074592175663,3,4.07569469180842,3.3172895003667384,0,4.278812851927587,3.034764221839968,150,5.611043052462083,4.741586536099195,5,2.140143500458501,8,True.
KY,101,758,950-3360,no,no,0,7.596935855655746,2,4.958924766082139,5.605580620997657,2,7.382798503250166,4.682724398178396,300,5.093981200828869,5.233612753611004,6,6.325698735312329,8,False.
OH,70,797,284-5758,yes,yes,700,7.511672989888956,2,4.906172049327975,2.9792283660551098,0,6.722422907499364,4.390958125144437,200,6.900591864572164,5.098033864581399,6,1.6758025260111111,7,False.
OR,63,798,770-4273,yes,yes,500,5.872586300806173,2,5.098508915003893,5.124949038234494,0,6.765135245700994,3.7223003851236336,150,4.548014697962639,4.742350622511409,3,8.039492883996935,5,True.
IN,37,737,824-7354,no,no,0,4.989460936693054,3,5.541581510215217,6.14527258397315,2,4.163379319759785,3.237162906461416,300,5.624596441263637,3.847139735265104,6,3.468794842538384,6,False.
MI,68,777,741-5018,yes,no,0,3.011957528550816,2,3.605406147729643,3.8970066289113774,3,4.252327179293573,6.559714446915988,200,3.427823450202713,4.484529962650569,4,6.9353833345965405,4,False.
RI,193,827,897-4057,yes,no,0,0.6443297511237729,4,4.595027128536597,8.865987762628652,2,2.0388948191421354,0.9455769911025752,350,4.019695165719311,4.798048518705029,5,6.87513179178832,5,False.
NM,13,787,206-4954,no,no,0,3.579856695172319,1,4.971848383359976,3.518228296988857,3,4.209196053017218,5.006093984780546,350,3.70236351056427,4.923161158586568,8,2.9348517214295917,6,False.
MN,181,777,495-9969,no,no,0,8.056239532428037,3,4.69493203573052,3.161530634622955,3,6.707851971076806,6.876155332210727,200,6.758416869815576,4.872269709567468,6,0.6221354203945033,8,False.
MD,178,776,937-9929,no,no,0,4.153946594042634,4,2.516517592957181,5.3212298226625165,1,6.1290603263098165,3.900966759290864,200,6.50499434620868,5.351170822945559,2,4.007925498586292,9,True.
WI,48,877,728-6835,no,yes,200,10.709770680751774,3,8.337086931689775,9.367716852765383,3,6.14444822054851,3.77215597152063,250,6.37287390426152,5.536753642022405,8,4.249930404549429,5,True.
AL,125,657,736-1222,no,no,0,5.322647309858231,4,4.529160050012134,5.636286726462291,0,5.346985914813459,2.5116000789512847,150,7.017053918270591,4.000252835218793,4,2.804828764395122,8,True.
UT,197,858,220-4834,no,no,0,7.029229329855266,5,3.8871275644693593,6.372048692126916,0,6.538032918445826,3.329074381581434,200,7.406784763314091,5.232433842389284,5,3.0586504080486967,7,True.
NY,81,788,589-5747,no,no,0,6.519750244213486,4,7.986880322587607,8.846957132395204,7,3.94347026453321,4.4400986135676295,300,5.628264049333211,4.623621126333153,3,7.633802687577326,4,False.
AZ,79,659,527-4892,no,yes,100,3.5351298895519925,1,4.2626631136503,5.094098286789706,1,4.65869303592756,1.9471320531137384,250,8.04173970802543,6.2705967932862965,1,0.3638574587984564,12,True.
IL,35,737,357-5875,no,yes,600,6.47721606332537,4,5.107365809577199,9.616212273486468,0,4.444840841763231,2.349323405426873,250,5.225984778473116,4.350376904090018,9,4.743926269432791,6,True.
FL,48,707,910-1867,no,yes,500,5.994422768557673,4,3.7089360487286127,3.2986280640462105,2,5.818298140188869,5.028661821689706,100,6.206362521451041,6.978263303213664,5,3.5540696208891216,5,True.
ME,74,776,670-4810,yes,no,0,2.059778175240314,5,1.6875415754859375,2.960415856030977,0,6.251619179684306,2.5531646595063657,150,5.671424531245108,5.076599505857375,1,5.062625055953696,6,False.
FL,132,707,470-8107,no,yes,500,2.978330957342736,1,2.1885609936111896,1.3122263024187577,1,5.23073468539622,4.822964423720221,150,3.696907276871449,6.957404448534882,8,1.612610274486527,8,False.
IA,72,736,783-5561,yes,yes,400,3.452952095153651,1,5.542695336756895,5.459294735776658,6,2.931079212789484,7.002282276702049,150,3.4586788907797894,5.045268560488506,2,8.808720024989277,3,False.
ND,63,786,688-5514,no,yes,500,5.719216364591519,4,3.878384007027577,9.801465030003335,0,5.839026532799402,4.74513960478242,300,4.387243372991279,6.185687222824778,5,8.961217458608447,5,True.
TX,167,848,719-7935,yes,no,0,5.811409896645938,1,5.529927684868641,2.8135628428480377,0,4.019134838581586,4.910353928368503,100,5.957074417212851,4.303310163442064,6,2.4683135199939983,8,False.
MD,59,776,482-1935,yes,no,0,3.038494833624549,5,1.985490909051566,6.39281198599949,0,4.33290129889107,3.775981014548872,200,5.25850204693244,7.012702003274775,5,5.47433544571116,6,True.
OR,193,798,218-5587,no,yes,400,7.495780164816455,3,5.78422459025472,6.347408677247046,2,5.891334739834624,4.9391480163800425,200,7.529033295258785,5.5668798904814185,2,4.616173874386893,8,False.
MO,55,777,582-3883,no,no,0,11.873992857734947,5,7.830875641145009,7.474178797603509,2,7.955476785853745,4.069517885158852,100,6.469039790462832,5.628250198424633,7,6.066328262202772,4,True.
NJ,131,787,506-6419,yes,no,0,8.17955275582818,2,5.527149546739493,7.9246943412874895,0,6.84422981508204,4.32757551604622,250,5.012862198818425,3.9546083157919942,6,7.497076097632155,4,True.
IN,173,737,859-8416,no,yes,400,6.877260740849707,3,4.947022466385685,5.793826073584315,0,6.213738140321745,3.584805475198415,200,6.630874265613613,4.358287914287028,5,3.85335691237883,7,True.
TX,40,848,575-7504,yes,yes,600,5.223701775855515,3,4.6629041755726,7.218068112954397,0,4.917535969808792,3.9553730996985546,250,5.182366722883487,5.03205638128852,5,5.752101864406091,7,False.
SC,58,836,972-3165,yes,yes,400,3.113350398367529,4,5.085772560928557,6.689741794463669,6,2.1805873891705625,4.8524879582178775,300,5.406456159577881,4.058382936886746,5,2.5927031997019885,6,True.
MT,15,778,792-4915,no,yes,400,5.34065625427762,5,4.321515191618508,5.8936149717429975,2,3.997364869246627,2.9920856564124856,200,7.492344780442014,3.1395704129874824,7,0.0529587845802641,8,True.
VT,64,868,942-6150,no,yes,400,6.873789044830358,4,2.920063973983837,6.847250968162399,0,6.499630650878185,4.977525854431939,200,6.391322608196592,3.942159447785696,5,4.963722397023829,5,True.
OH,169,797,450-7989,yes,no,0,6.770492207881921,3,7.17006223979798,5.914909217182535,4,4.953446773100754,3.721722617510116,250,5.385692568091476,6.8349912808232345,6,4.265824761888847,5,True.
AL,73,657,471-1742,yes,yes,500,0.0568908088156758,5,4.681821884561336,3.814129534635839,7,2.1842466641943505,1.8939413945285624,400,4.028831937347716,4.375860215306848,7,1.294261495283656,5,False.
MI,42,777,312-5838,yes,no,0,7.593555131181292,1,6.784135134243913,6.335123515305327,0,6.861959257311924,2.3355189330557504,250,5.8524353089855055,6.181259320970286,4,5.540069757496417,6,True.
RI,131,827,102-9504,no,yes,600,0.9875595653989784,6,1.9372231690403847,6.175227962540504,0,4.96730016043606,2.2764653663263275,250,4.253125261594018,5.636307744132725,3,6.530165860912298,6,False.
WI,51,877,116-5522,no,yes,800,1.952869319910292,5,1.4601463112419566,5.063010436461789,0,4.47684247159435,4.946833187893371,200,4.173515676979375,4.213126669784337,4,6.0428339794611645,7,True.
SC,92,836,132-2364,no,no,0,10.656271235224748,4,7.463972958909431,4.943316463450077,2,9.023934565702383,4.375848030615428,100,5.4592225497320825,4.158447080217171,5,7.233978905294247,3,True.
NM,85,787,730-7856,yes,yes,500,7.184212571099161,5,7.236184497772645,8.89185886531531,5,4.619395178325051,3.3437848462802444,350,6.977484018975922,5.338268163076082,5,4.125294341105086,6,False.
OH,138,797,595-6498,yes,no,0,9.499209021885328,4,6.557760707469018,7.704816937417655,1,7.470496380683889,4.082485992813528,200,6.646235175248201,5.004104629487656,4,6.015602973891802,5,True.
SD,72,836,983-6578,no,no,0,10.818901438763916,1,8.244805633693032,7.982005271314006,1,7.080373081712658,2.171032414175125,250,7.10753782660992,3.389528186763774,7,4.552835549307449,5,True.
WY,184,878,493-1022,yes,yes,200,8.056710311691809,3,7.82094647340525,4.796317591077699,7,4.173789055780426,5.744380853055466,100,6.429457111671469,5.052492803412385,6,2.04041939995774,6,True.
RI,150,827,943-2536,yes,no,0,14.02803941486227,3,8.595478502528346,6.561309565758714,3,9.008696342885194,4.600654990891496,150,7.179986015533643,5.75257384934603,8,5.598446653538624,2,True.
ND,123,786,819-2919,no,yes,400,8.58778105312573,2,6.97176677344218,7.211995661845755,3,5.971108669026831,5.027916444781462,200,4.675765857679496,4.421051053742613,7,7.13983238011418,3,True.
ND,54,786,350-8749,yes,no,0,3.9909059046469055,0,5.776527997118313,6.48977329266466,1,2.8450056107613126,2.449010160888625,300,6.632736815340629,5.697462816442156,5,0.7005436421663642,9,True.
WV,184,878,666-4266,no,yes,400,2.304895977838412,3,2.682387237897095,4.540641222163622,0,4.347941655482519,2.8996860564538576,250,5.989923066962985,7.45749511051724,4,2.455280708200564,9,True.
DC,107,686,631-8269,yes,no,0,6.917248597894867,2,6.325278412362623,6.324666123912161,0,6.20502052956176,0.0874804064883356,250,6.961714879347599,4.690788808752873,6,2.709077317858877,7,True.
CT,187,678,849-4543,yes,no,0,3.4181833985461467,4,3.652431909827634,6.296794320815128,0,4.657390501274286,2.0406530374979357,250,5.679620416482996,4.241011192368264,5,4.608111365124504,7,True.
NM,12,787,166-8974,yes,yes,400,2.716460066484145,3,4.917465673441413,4.983687028497453,5,2.065958472813919,5.0089179917173725,250,5.2744586055275695,5.601636529753902,5,1.881957966775181,7,True.
HI,165,727,432-7749,no,no,0,12.265846789191102,3,8.259497726764467,7.35035115895528,5,7.650845855993236,5.8874478229252585,150,4.875519070725037,6.2601686715623215,8,8.620783914592675,0,True.
ID,98,736,525-3778,yes,yes,500,0.0247581057926522,3,2.480827875835565,4.565808990422546,1,3.1222749465549757,4.180032775644946,300,2.716423953619352,4.703071095753795,6,3.619672120779553,7,False.
KY,106,758,708-2450,no,no,0,2.810442211954874,5,1.8266602904694729,1.3321363010740868,8,2.367593982772072,4.481611984288707,300,2.408795202097978,3.7804922455603336,7,0.8717852141515596,4,False.
LA,8,766,829-1435,yes,yes,600,8.390907299591039,2,6.042558571310799,9.389423885245998,2,5.55612440276624,3.452271667189059,250,6.47679173407975,2.7577957396229613,7,4.462864827418815,9,True.
NY,89,788,299-6859,yes,yes,500,1.0586962991510718,1,4.382340752774507,4.53223230419098,0,2.781796984952793,1.168561230615622,250,4.819463489587791,3.969523769635371,5,2.285212720215557,9,True.
TN,141,847,306-7782,no,no,0,0.7984210683954549,4,0.0812320223075886,4.701257540083379,3,4.996490164184191,3.258963797912081,200,6.408229751176063,5.175439541697499,0,4.359910753712856,10,True.
ME,90,776,481-3489,no,no,0,2.264162767577743,5,4.0860117214434615,5.730744797792013,3,4.006245406118152,2.462963156530341,400,4.506542397227255,6.250392883208871,7,2.096303878182484,7,False.
NJ,123,787,198-2015,yes,no,0,0.3953845763922778,4,3.801825742849888,4.2207658860065305,5,2.675498130774045,4.753101585637081,300,1.0519337782913962,6.974039123231735,6,6.383404178111254,4,False.
MO,101,777,451-8299,yes,no,0,7.6755958903300545,3,5.98493702055571,5.150227360804321,1,6.501425723980968,6.294827525354624,200,4.774112242025568,6.625315861814421,5,6.0134234925449,6,False.
VA,9,866,149-9327,yes,yes,700,0.927895524662132,3,4.954898777665145,3.6873554528195753,6,3.070758047974347,2.85812138779112,350,3.534618819909461,7.103652972615075,5,5.045950416878016,3,False.
WA,91,876,854-8433,yes,no,0,6.9546575317576895,1,4.352124360589562,4.329996954916815,2,7.112986928723911,4.494980439722037,250,5.306319916651009,5.988918513159205,7,4.102159079239667,8,False.
FL,39,707,242-6729,no,no,0,5.369724826680628,7,5.157562698024639,7.432974727576555,4,5.531804740571777,4.114578196373999,450,6.000489639454687,3.313397035095422,5,2.854912752715584,7,False.
SD,189,836,940-4530,no,yes,400,0.3533290105090341,3,1.8581963144418008,1.306761066347736,4,2.8518654942213786,4.374623510208131,250,4.592715673323945,5.771246585599472,5,0.8796316189409978,6,False.
IL,81,737,840-6988,no,yes,600,6.10711511793091,4,2.18303321325614,1.9458429485545572,2,8.026148631046446,3.2706766055915737,200,7.700117165510136,4.08465077745768,5,0.6772371831867048,8,False.
MN,92,777,969-4173,yes,yes,400,0.6212515114974524,7,3.4784456697601533,6.766639453334118,4,3.0006175863370363,0.3103321815867597,300,6.184070972576347,4.906977935368608,3,4.236774612737726,5,False.
MT,58,778,830-4127,yes,yes,200,13.993779163308032,1,7.611705024133122,7.4884614188499645,0,9.424130148943956,4.678051392172893,100,6.865820933762028,5.168536721709961,7,7.176767449197278,3,True.
